Date,User,Trans/calls
10-07-2020,ETOBGRA ,24
10-07-2020,EVIOLST ,274
10-07-2020,EZANTNI ,1
10-07-2020,EZHNZAA ,2
10-07-2020,EZNGHEI ,26
10-07-2020,GWSCM1  ,166
10-07-2020,KABUILD ,29
10-07-2020,KACXAPI ,9
10-07-2020,NGSUSER ,3
10-07-2020,PDMPRIM ,80
10-07-2020,RCSCI1  ,14263
10-07-2020,RMSUSEP ,79
10-07-2020,SGSNINFR,20
10-07-2020,SUPERCM ,14640
10-07-2020,TEIPEFR ,1
10-07-2020,U1PDSRV ,261
10-07-2020,V1DPRO  ,36
10-07-2020,V1GSMCM ,2679
10-07-2020,V1PISAP ,128
10-07-2020,V2PDRW  ,2140
10-07-2020,XSRKAND ,172
10-07-2020,ZAPHOD1 ,19
10-07-2020,ZQUAKHO ,2
11-07-2020,ADPAURE ,90
11-07-2020,ADPAUTO ,68
11-07-2020,ADPKIBA ,308
11-07-2020,BSSCICD ,201
11-07-2020,EBETABE ,699
11-07-2020,EBETDAN ,117
11-07-2020,ECARHEL ,9
11-07-2020,ECERBR  ,2
11-07-2020,ECHUNLA ,39
11-07-2020,ECIBANU ,520
11-07-2020,ECINTSL ,71
11-07-2020,EDGHIMF ,28
11-07-2020,EDXPOPS ,1278
11-07-2020,EEICMNA ,45
11-07-2020,EEIDOCD ,3
11-07-2020,EEUTSSN ,18
11-07-2020,EGRJAND ,8
11-07-2020,EMWMAOL ,341
11-07-2020,ENCKHLN ,1
11-07-2020,ENORBUK ,680
11-07-2020,ENVCOMP ,72
11-07-2020,EPAALEI ,28
11-07-2020,ESDIVEE ,243
11-07-2020,ESHSONA ,280
11-07-2020,ESNJKMR ,363
11-07-2020,ESUTRAY ,190
11-07-2020,ESWBAPP ,12342
11-07-2020,ETHGGA  ,6
11-07-2020,ETOBGRA ,128
11-07-2020,EZNGHEI ,44
11-07-2020,GWSCM1  ,68
11-07-2020,KABUILD ,36
11-07-2020,KACXAPI ,14
11-07-2020,NGSUSER ,1
11-07-2020,PDMPRIM ,2
11-07-2020,RCSCI1  ,262
11-07-2020,RMSUSEP ,22
11-07-2020,SGSNINFR,2
11-07-2020,SUPERCM ,7945
11-07-2020,U1PDSRV ,143
11-07-2020,V1GSMCM ,2159
11-07-2020,V2PDRW  ,2091
11-07-2020,ZDEMSAG ,1
11-07-2020,ZQUAKHO ,10
12-07-2020,ADPAURE ,21
12-07-2020,ADPAUTO ,4
12-07-2020,ADPKIBA ,113
12-07-2020,BAZAAR  ,84
12-07-2020,BSSCICD ,68
12-07-2020,EBETABE ,712
12-07-2020,EBETDAN ,81
12-07-2020,ECARHEL ,2
12-07-2020,ECHUNLA ,12
12-07-2020,ECIBANU ,215
12-07-2020,ECINTSL ,23
12-07-2020,EDGHIMF ,14
12-07-2020,EDXPOPS ,460
12-07-2020,EEICMNA ,13
12-07-2020,EEIDOCD ,1
12-07-2020,EEUTSSN ,21
12-07-2020,EMWMAOL ,136
12-07-2020,ENCKHLN ,2
12-07-2020,ENORBUK ,206
12-07-2020,ENVCOMP ,72
12-07-2020,EPAALEI ,5
12-07-2020,ESDIVEE ,112
12-07-2020,ESHSONA ,132
12-07-2020,ESNJKMR ,135
12-07-2020,ESUTRAY ,66
12-07-2020,ESWBAPP ,11819
12-07-2020,ESZBALZ ,1
12-07-2020,ETHGGA  ,15
12-07-2020,ETKIAMC ,3
12-07-2020,ETOBGRA ,52
12-07-2020,EZNGHEI ,23
12-07-2020,GWSCM1  ,32
12-07-2020,KABUILD ,17
12-07-2020,KACXAPI ,14
12-07-2020,PDMPRIM ,14
12-07-2020,RCSCI1  ,2269
12-07-2020,RMSUSEP ,28
12-07-2020,SUPERCM ,8277
12-07-2020,U1PDSRV ,150
12-07-2020,V1GSMCM ,2159
12-07-2020,V2PDRW  ,2147
13-07-2020,ADPAURE ,2
13-07-2020,ADPAUTO ,7
13-07-2020,ADPKIBA ,1
13-07-2020,ARWAUTO ,6
13-07-2020,BAZAAR  ,220
13-07-2020,EBETABE ,717
13-07-2020,EBETDAN ,2
13-07-2020,ECINTSL ,18
13-07-2020,EEICMNA ,1
13-07-2020,EEUTSSN ,8
13-07-2020,EEVEKIK ,10
13-07-2020,EGEOCRI ,130
13-07-2020,EIDNLAI ,78
13-07-2020,EIVASTR ,1
13-07-2020,EMIAMLI ,46
13-07-2020,EMIHGUR ,2
13-07-2020,EMMGWCI ,4
13-07-2020,EMWMAOL ,1
13-07-2020,ENORBUK ,1
13-07-2020,ENVCOMP ,72
13-07-2020,EORRMAC ,65
13-07-2020,ERACOSM ,251
13-07-2020,ESDIVEE ,10
13-07-2020,ESHSONA ,2
13-07-2020,ESNJKMR ,2
13-07-2020,ESUTRAY ,1
13-07-2020,ESWBAPP ,97264
13-07-2020,ETKPEVL ,2
13-07-2020,ETKTEBE ,3
13-07-2020,EVIOLST ,42
13-07-2020,EZHNZAA ,382
13-07-2020,EZNGHEI ,4
13-07-2020,GWSCM1  ,128
13-07-2020,PDMPRIM ,113
13-07-2020,RCSCI1  ,20512
13-07-2020,RMSUSEP ,112
13-07-2020,SGSNINFR,18
13-07-2020,SUPERCM ,11018
13-07-2020,TEIPEFR ,8
13-07-2020,U1PDSRV ,201
13-07-2020,V1GSMCM ,2547
13-07-2020,V1PISAP ,181
13-07-2020,V1PRIMPP,33
13-07-2020,V2PDRW  ,2156
13-07-2020,XVASMAL ,1
13-07-2020,ZSWEARS ,1
14-07-2020,ADPAUTO ,8
14-07-2020,ARWAUTO ,6
14-07-2020,BAZAAR  ,227
14-07-2020,BSSCICD ,3
14-07-2020,CIFLASH ,1
14-07-2020,EANDCOJ ,83
14-07-2020,EBETABE ,719
14-07-2020,EBETDAN ,14
14-07-2020,ECARHEL ,7
14-07-2020,ECIBANU ,1
14-07-2020,ECINTSL ,22
14-07-2020,EDXPOPS ,1
14-07-2020,EEUTSSN ,10
14-07-2020,EGEOCRI ,156
14-07-2020,EIDNLAI ,303
14-07-2020,EIRNKDR ,487
14-07-2020,EKINKNY ,150
14-07-2020,EMAVARN ,1
14-07-2020,EMMGWCI ,4
14-07-2020,EMWRRSQ ,2
14-07-2020,ENORBUK ,2
14-07-2020,ENVCOMP ,72
14-07-2020,EORRMAC ,73
14-07-2020,EPHTEST ,5
14-07-2020,ERACOSM ,133
14-07-2020,ESWBAPP ,34760
14-07-2020,ETKCUA  ,1
14-07-2020,ETKERP  ,2
14-07-2020,EVIOLST ,142
14-07-2020,EZORSAM ,11984
14-07-2020,GWSCM1  ,184
14-07-2020,KABUILD ,2
14-07-2020,LTECCAU ,65
14-07-2020,PDMPRIM ,114
14-07-2020,RCSCI1  ,17128
14-07-2020,RMSUSEP ,128
14-07-2020,SGSNINFR,16
14-07-2020,SUPERCM ,15190
14-07-2020,TEIPEFR ,2
14-07-2020,U1PDSRV ,201
14-07-2020,V1GSMCM ,3187
14-07-2020,V1PISAP ,81
14-07-2020,V2PDRW  ,2163
14-07-2020,XSEEVIN ,1
14-07-2020,XSRKAND ,200
14-07-2020,XVASMAL ,4
14-07-2020,ZSAGGIR ,15
14-07-2020,ZSWEARS ,1
15-07-2020,ADPAUTO ,4
15-07-2020,BAZAAR  ,403
15-07-2020,CIFLASH ,1
15-07-2020,EANDCOJ ,59
15-07-2020,EBETABE ,718
15-07-2020,ECAMAAN ,2
15-07-2020,ECARHEL ,1
15-07-2020,ECEGUGO ,2898
15-07-2020,ECINTSL ,4
15-07-2020,EEUTSSN ,5
15-07-2020,EEVEKIK ,10
15-07-2020,EGRJAND ,4
15-07-2020,EIDNLAI ,97
15-07-2020,EIREJER ,1
15-07-2020,EIRNKDR ,889
15-07-2020,EMMGWCI ,4
15-07-2020,EMWMAOL ,1
15-07-2020,EMWRRSQ ,3
15-07-2020,ENVCOMP ,72
15-07-2020,EORRMAC ,204
15-07-2020,ERACOSM ,109
15-07-2020,ERLICAC ,82
15-07-2020,ERVLL   ,1
15-07-2020,ERVSUSV ,12
15-07-2020,ESDIVEE ,3
15-07-2020,ESWBAPP ,42357
15-07-2020,ETKIAMC ,1
15-07-2020,ETKTEBE ,10
15-07-2020,EVIOLST ,199
15-07-2020,EZHNZAA ,703
15-07-2020,EZNGHEI ,1
15-07-2020,EZORSAM ,11229
15-07-2020,GWSCM1  ,181
15-07-2020,LTECCAU ,5
15-07-2020,PDMPRIM ,78
15-07-2020,RCSCI1  ,17117
15-07-2020,RMSUSEP ,125
15-07-2020,SGSNINFR,28
15-07-2020,SUPERCM ,10309
15-07-2020,U1PDSRV ,345
15-07-2020,V1GSMCM ,2333
15-07-2020,V1PISAP ,110
15-07-2020,V2PDRW  ,2156
15-07-2020,XIGACKI ,1
15-07-2020,XSRKAND ,902
15-07-2020,ZDEMSAG ,1
15-07-2020,ZSAGGIR ,30
15-07-2020,ZSWEARS ,1
16-07-2020,ADPAUTO ,2
16-07-2020,ADPKIBA ,4
16-07-2020,BAZAAR  ,518
16-07-2020,BCATJOB ,1
16-07-2020,EANDCOJ ,119
16-07-2020,EBETABE ,718
16-07-2020,ECIBANU ,2
16-07-2020,EDXPOPS ,1
16-07-2020,EEICMNA ,2
16-07-2020,EELITIM ,3
16-07-2020,EEUTSSN ,3
16-07-2020,EGEOCRI ,66
16-07-2020,EGRJAND ,10
16-07-2020,EIDNLAI ,404
16-07-2020,EIRNKDR ,1
16-07-2020,EMMGWCI ,8
16-07-2020,EMWMAOL ,3
16-07-2020,EMWRRSQ ,1
16-07-2020,ENORBUK ,1
16-07-2020,ENVCOMP ,72
16-07-2020,EPVDANA ,1
16-07-2020,ERACOSM ,109
16-07-2020,ERLICAC ,128
16-07-2020,ERVSUSV ,2
16-07-2020,ESWBAPP ,37842
16-07-2020,ETKTEBE ,5
16-07-2020,EVIOLST ,43
16-07-2020,EZHNZAA ,92
16-07-2020,EZORSAM ,6450
16-07-2020,GWSCM1  ,132
16-07-2020,PDMPRIM ,62
16-07-2020,RCSCI1  ,13104
16-07-2020,RMSUSEP ,155
16-07-2020,SGSNINFR,26
16-07-2020,SUPERCM ,9842
16-07-2020,TEIPEFR ,1
16-07-2020,U1PDSRV ,268
16-07-2020,V1GSMCM ,2191
16-07-2020,V1PISAP ,117
16-07-2020,V2PDRW  ,2163
16-07-2020,XSRKAND ,1963
16-07-2020,ZSWEARS ,4
17-07-2020,ADPAUTO ,23
17-07-2020,BAZAAR  ,207
17-07-2020,EANDCOJ ,128
17-07-2020,EBETABE ,720
17-07-2020,EBRIMOR ,1
17-07-2020,EEUTSSN ,2
17-07-2020,EHAMGIL ,1
17-07-2020,EIDNLAI ,251
17-07-2020,EIREJER ,1
17-07-2020,EMIAMLI ,23
17-07-2020,EMMGWCI ,4
17-07-2020,EMRIDOM ,11
17-07-2020,EMWRRSQ ,1
17-07-2020,ENCKHLN ,4
17-07-2020,ENORBUK ,2
17-07-2020,ENVCOMP ,72
17-07-2020,EORRMAC ,23
17-07-2020,ERLICAC ,62
17-07-2020,ESWBAPP ,113130
17-07-2020,ETAJROZ ,2
17-07-2020,EZHNZAA ,1554
17-07-2020,EZNGHEI ,1
17-07-2020,GWSCM1  ,85
17-07-2020,PDMPRIM ,15
17-07-2020,RCSCI1  ,2603
17-07-2020,RDCSHNJ ,2
17-07-2020,RMSUSEP ,66
17-07-2020,SGSNINFR,16
17-07-2020,SUPERCM ,12712
17-07-2020,TEIPEFR ,3
17-07-2020,U1PDSRV ,194
17-07-2020,V1GSMCM ,2282
17-07-2020,V1PISAP ,71
17-07-2020,V2PDRW  ,2163
17-07-2020,XSRKAND ,871
17-07-2020,ZBXXGEE ,2
17-07-2020,ZSAGGIR ,18
18-07-2020,ADPAUTO ,2
18-07-2020,ADPKIBA ,6
18-07-2020,BSSCICD ,3
18-07-2020,EBETABE ,719
18-07-2020,ECHUNLA ,3
18-07-2020,ECIBANU ,8
18-07-2020,ECINTSL ,1
18-07-2020,EDGHIMF ,1
18-07-2020,EDXPOPS ,18
18-07-2020,EGRJAND ,2
18-07-2020,EMWMAOL ,3
18-07-2020,ENCKHLN ,6
18-07-2020,ENORBUK ,11
18-07-2020,ENVCOMP ,69
18-07-2020,EPHTEST ,1
18-07-2020,ESDIVEE ,3
18-07-2020,ESNJKMR ,9
18-07-2020,ESWBAPP ,9600
18-07-2020,ETOBGRA ,10
18-07-2020,EZNGHEI ,5
18-07-2020,GWSCM1  ,10
18-07-2020,PDMPRIM ,3
18-07-2020,RCSCI1  ,4816
18-07-2020,RMSUSEP ,6
18-07-2020,SGSNINFR,4
18-07-2020,SUPERCM ,8283
18-07-2020,U1PDSRV ,126
18-07-2020,V1GSMCM ,2159
18-07-2020,V2PDRW  ,2160
18-07-2020,ZBXXGEE ,3
18-07-2020,ZQUAKHO ,3
19-07-2020,BSSCICD ,2
19-07-2020,EALKASH ,1
19-07-2020,EBETABE ,718
19-07-2020,EBRIMOR ,1
19-07-2020,ECIBANU ,1
19-07-2020,EDXPOPS ,11
19-07-2020,EMWMAOL ,1
19-07-2020,ENCKHLN ,9
19-07-2020,ENORBUK ,7
19-07-2020,ENVCOMP ,72
19-07-2020,ESDIVEE ,4
19-07-2020,ESNJKMR ,2
19-07-2020,ESWBAPP ,9600
19-07-2020,EZNGHEI ,2
19-07-2020,GWSCM1  ,12
19-07-2020,PDMPRIM ,16
19-07-2020,RMSUSEP ,25
19-07-2020,SUPERCM ,8524
19-07-2020,U1PDSRV ,142
19-07-2020,V1GSMCM ,2159
19-07-2020,V2PDRW  ,2160
20-07-2020,ADPAUTO ,4
20-07-2020,BAZAAR  ,28081
20-07-2020,BCATJOB ,1
20-07-2020,EANDCOJ ,91
20-07-2020,EBETABE ,719
20-07-2020,ECIBANU ,1
20-07-2020,ECINTSL ,1
20-07-2020,EDXPOPS ,1
20-07-2020,EEUTSSN ,1
20-07-2020,EEVEKIK ,20
20-07-2020,EFEATST ,2
20-07-2020,EFENGLE ,3
20-07-2020,EGEOCRI ,174
20-07-2020,EIDNLAI ,76
20-07-2020,EMAVARN ,1
20-07-2020,EMIAMLI ,23
20-07-2020,EMMGWCI ,4
20-07-2020,EMRIDOM ,20
20-07-2020,ENCKHLN ,6
20-07-2020,ENVCOMP ,72
20-07-2020,EORRMAC ,20
20-07-2020,ERACOSM ,156
20-07-2020,ERLICAC ,152
20-07-2020,ESHSONA ,1
20-07-2020,ESWBAPP ,10457
20-07-2020,ESZASPT ,2
20-07-2020,ETAJROZ ,2
20-07-2020,ETOBGRA ,1
20-07-2020,EVIOLST ,48
20-07-2020,EZHNZAA ,908
20-07-2020,GWSCM1  ,63
20-07-2020,LTECCAU ,4
20-07-2020,PDMPRIM ,65
20-07-2020,RCSCI1  ,5122
20-07-2020,RMSUSEP ,57
20-07-2020,SGSNINFR,14
20-07-2020,SUPERCM ,31067
20-07-2020,TEIPEFR ,1
20-07-2020,U1PDSRV ,246
20-07-2020,V1GSMCM ,2231
20-07-2020,V1PISAP ,125
20-07-2020,V1PRIMPP,33
20-07-2020,V2PDRW  ,2150
20-07-2020,ZDEMSAG ,4
21-07-2020,ADPAUTO ,11
21-07-2020,BAZAAR  ,2070
21-07-2020,BCATJOB ,1
21-07-2020,BSSCICD ,4
21-07-2020,CIFLASH ,4
21-07-2020,EBETABE ,718
21-07-2020,ECHUNLA ,23
21-07-2020,EDXPOPS ,2
21-07-2020,EEUTSSN ,3
21-07-2020,EGEOCRI ,224
21-07-2020,EIDNLAI ,124
21-07-2020,EIREJER ,3
21-07-2020,EJENIRO ,191
21-07-2020,EJIAYZH ,3
21-07-2020,EMAVARN ,2
21-07-2020,EMMGWCI ,1
21-07-2020,EMRIDOM ,24
21-07-2020,ENORBUK ,1
21-07-2020,ENVCOMP ,72
21-07-2020,EORRMAC ,135
21-07-2020,EPVDANA ,95
21-07-2020,ERACOSM ,294
21-07-2020,ERLICAC ,615
21-07-2020,ERVSUSV ,15
21-07-2020,ESWBAPP ,9639
21-07-2020,ETAJROZ ,1
21-07-2020,ETKIAMC ,7
21-07-2020,EVIOLST ,163
21-07-2020,EZMANIR ,183
21-07-2020,EZORSAM ,5
21-07-2020,GWSCM1  ,125
21-07-2020,IXGANLA ,1
21-07-2020,PDMPRIM ,71
21-07-2020,RCSCI1  ,4559
21-07-2020,RMSUSEP ,254
21-07-2020,SGSNINFR,36
21-07-2020,SUPERCM ,9771
21-07-2020,U1PDSRV ,218
21-07-2020,V1GSMCM ,2211
21-07-2020,V1PISAP ,72
21-07-2020,V2PDRW  ,2151
21-07-2020,XSRKAND ,45
22-07-2020,ADPAUTO ,5
22-07-2020,BAZAAR  ,770
22-07-2020,BSSCICD ,2
22-07-2020,EANDCOJ ,48
22-07-2020,EBETABE ,720
22-07-2020,ECHUNLA ,1
22-07-2020,ECIBANU ,1
22-07-2020,EDXPOPS ,1
22-07-2020,EEDAUMI ,36
22-07-2020,EGEOCRI ,122
22-07-2020,EIREJER ,2
22-07-2020,EJENIRO ,107
22-07-2020,EJIAYZH ,2
22-07-2020,EMMGWCI ,4
22-07-2020,EMRIDOM ,15
22-07-2020,EMWRRSQ ,2
22-07-2020,ENORBUK ,1
22-07-2020,ENVCOMP ,72
22-07-2020,EORRMAC ,85
22-07-2020,EORSUAF ,39
22-07-2020,EPVDANA ,578
22-07-2020,ERACOSM ,168
22-07-2020,ERLICAC ,224
22-07-2020,ESWBAPP ,10561
22-07-2020,ESZASPT ,2
22-07-2020,ETAJROZ ,4
22-07-2020,ETKERP  ,5
22-07-2020,ETKIAMC ,2
22-07-2020,ETKPEVL ,1
22-07-2020,EVIOLST ,65
22-07-2020,EZMANIR ,38
22-07-2020,EZORSAM ,24
22-07-2020,GWSCM1  ,161
22-07-2020,PDMPRIM ,41
22-07-2020,RCSCI1  ,8873
22-07-2020,RMSUSEP ,173
22-07-2020,SGSNINFR,17
22-07-2020,SUPERCM ,14677
22-07-2020,U1PDSRV ,232
22-07-2020,V1GSMCM ,2213
22-07-2020,V1PISAP ,89
22-07-2020,V2PDRW  ,2160
22-07-2020,XELEKRI ,2
22-07-2020,XSRKAND ,910
22-07-2020,ZSAGGIR ,4
23-07-2020,ADPAUTO ,2
23-07-2020,ADPKIBA ,1
23-07-2020,BAZAAR  ,782
23-07-2020,EAERPRC ,1
23-07-2020,EANDCOJ ,157
23-07-2020,EBETABE ,719
23-07-2020,EBRIMOR ,1
23-07-2020,ECAMAAN ,3
23-07-2020,ECHUNLA ,3
23-07-2020,EDXPOPS ,1
23-07-2020,EEDAUMI ,14
23-07-2020,EEIDOCD ,4
23-07-2020,EEUTSSN ,7
23-07-2020,EEVEKIK ,10
23-07-2020,EGEOCRI ,186
23-07-2020,EGRJAND ,6
23-07-2020,EIDNLAI ,302
23-07-2020,EIREJER ,2
23-07-2020,EJENIRO ,56
23-07-2020,EMMGWCI ,4
23-07-2020,EMRIDOM ,16
23-07-2020,EMWMAOL ,1
23-07-2020,EMWRRSQ ,2
23-07-2020,ENVCOMP ,72
23-07-2020,EPVDANA ,306
23-07-2020,ERACOSM ,104
23-07-2020,ERLICAC ,176
23-07-2020,ESDIVEE ,1
23-07-2020,ESWBAPP ,9333
23-07-2020,ESZASPT ,2
23-07-2020,ETKTEBE ,9
23-07-2020,EVIOLST ,142
23-07-2020,EZMANIR ,313
23-07-2020,EZNGHEI ,1
23-07-2020,GWSCM1  ,91
23-07-2020,KACXAPI ,1
23-07-2020,PDMPRIM ,29
23-07-2020,RCSCI1  ,5005
23-07-2020,RMSUSEP ,104
23-07-2020,SGSNINFR,18
23-07-2020,SUPERCM ,13525
23-07-2020,TEIPEFR ,12
23-07-2020,U1PDSRV ,199
23-07-2020,V1GSMCM ,2204
23-07-2020,V1PISAP ,76
23-07-2020,V2PDRW  ,2155
24-07-2020,ADPAUTO ,5
24-07-2020,BAZAAR  ,4129
24-07-2020,BCATJOB ,1
24-07-2020,CIFLASH ,3
24-07-2020,EANDCOJ ,92
24-07-2020,EBETABE ,718
24-07-2020,EEDAUMI ,7
24-07-2020,EEIDOCD ,5
24-07-2020,EEUTSSN ,52
24-07-2020,EGEOCRI ,208
24-07-2020,EGRJAND ,8
24-07-2020,EIDNLAI ,184
24-07-2020,EIVASTR ,1
24-07-2020,EJENIRO ,148
24-07-2020,ELEERIK ,59
24-07-2020,EMAVARN ,1
24-07-2020,EMMGWCI ,5
24-07-2020,EMRIDOM ,18
24-07-2020,ENCKHLN ,15
24-07-2020,ENVCOMP ,72
24-07-2020,EORRMAC ,52
24-07-2020,EPVDANA ,226
24-07-2020,ERLICAC ,174
24-07-2020,ETAJROZ ,7
24-07-2020,ETKIAMC ,2
24-07-2020,ETKPEVL ,1
24-07-2020,ETKTEBE ,2
24-07-2020,EVIOLST ,143
24-07-2020,EZMANIR ,446
24-07-2020,GWSCM1  ,88
24-07-2020,KACXAPI ,4
24-07-2020,PDMPRIM ,41
24-07-2020,RBSG2CA ,2
24-07-2020,RCSCI1  ,11811
24-07-2020,RMSUSEP ,179
24-07-2020,SGSNINFR,23
24-07-2020,SUPERCM ,12682
24-07-2020,TEIPEFR ,13
24-07-2020,U1PDSRV ,320
24-07-2020,V1GSMCM ,2213
24-07-2020,V1PISAP ,139
24-07-2020,V2PDRW  ,2164
24-07-2020,XSRKAND ,1917
24-07-2020,ZDEMSAG ,1
25-07-2020,ADPAURE ,7
25-07-2020,ADPAUTO ,2
25-07-2020,ADPKIBA ,11
25-07-2020,BCATJOB ,11
25-07-2020,BSSCICD ,23
25-07-2020,EBETABE ,718
25-07-2020,ECHUNLA ,15
25-07-2020,ECIBANU ,28
25-07-2020,EDGHIMF ,5
25-07-2020,EDXPOPS ,120
25-07-2020,EEICMNA ,4
25-07-2020,EEUTSSN ,126
25-07-2020,EMRIDOM ,16
25-07-2020,EMWMAOL ,15
25-07-2020,ENCKHLN ,6
25-07-2020,ENORBUK ,53
25-07-2020,ENVCOMP ,72
25-07-2020,EPAALEI ,3
25-07-2020,ESDIVEE ,18
25-07-2020,ESHSONA ,21
25-07-2020,ESUTRAY ,4
25-07-2020,ETOBGRA ,15
25-07-2020,EZNGHEI ,9
25-07-2020,GWSCM1  ,52
25-07-2020,PDMPRIM ,2
25-07-2020,RCSCI1  ,3757
25-07-2020,RMSUSEP ,34
25-07-2020,SUPERCM ,8338
25-07-2020,U1PDSRV ,125
25-07-2020,V1GSMCM ,2162
25-07-2020,V1PISAP ,10
25-07-2020,V2PDRW  ,2160
25-07-2020,XSRKAND ,36556
25-07-2020,ZDEMSAG ,7
26-07-2020,BCATJOB ,1
26-07-2020,EBETABE ,720
26-07-2020,EEUTSSN ,23
26-07-2020,EMRIDOM ,2
26-07-2020,ENVCOMP ,72
26-07-2020,GWSCM1  ,8
26-07-2020,RBSG2CA ,4
26-07-2020,RMSUSEP ,16
26-07-2020,SGSNINFR,4
26-07-2020,SUPERCM ,15370
26-07-2020,U1PDSRV ,151
26-07-2020,V1GSMCM ,2159
26-07-2020,V2PDRW  ,2160
27-07-2020,ADPAURE ,6
27-07-2020,ADPAUTO ,4
27-07-2020,BAZAAR  ,487
27-07-2020,BSSCICD ,1
27-07-2020,CIFLASH ,1
27-07-2020,EANDCOJ ,89
27-07-2020,EBETABE ,705
27-07-2020,ECHUNLA ,22
27-07-2020,EELITIM ,8
27-07-2020,EEUTSSN ,11
27-07-2020,EFENGLE ,3
27-07-2020,EGEOCRI ,171
27-07-2020,EIDNLAI ,111
27-07-2020,EJENIRO ,203
27-07-2020,EMMGWCI ,4
27-07-2020,EMRIDOM ,6
27-07-2020,ENCKHLN ,7
27-07-2020,ENVCOMP ,72
27-07-2020,ERLICAC ,50
27-07-2020,ESUTRAY ,1
27-07-2020,ESWBAPP ,8603
27-07-2020,ETKPEVL ,1
27-07-2020,EVIOLST ,42
27-07-2020,EZHNZAA ,6
27-07-2020,EZMANIR ,180
27-07-2020,EZNGHEI ,1
27-07-2020,GWSCM1  ,80
27-07-2020,NGSUSER ,1
27-07-2020,PDMPRIM ,62
27-07-2020,RBSG2CA ,2
27-07-2020,RCSCI1  ,7636
27-07-2020,RMSUSEP ,147
27-07-2020,SGSNINFR,8
27-07-2020,SUPERCM ,19934
27-07-2020,TEIPEFR ,7
27-07-2020,U1PDSRV ,176
27-07-2020,V1GSMCM ,2332
27-07-2020,V1PISAP ,100
27-07-2020,V1PRIMPP,33
27-07-2020,V2PDRW  ,2133
27-07-2020,XSRKAND ,23914
28-07-2020,ADPAUTO ,4
28-07-2020,ARWAUTO ,3
28-07-2020,BAZAAR  ,1045
28-07-2020,BCATJOB ,1
28-07-2020,BSSCICD ,1
28-07-2020,EABRRAI ,2
28-07-2020,EANDCOJ ,116
28-07-2020,EBETABE ,714
